"Date","Price","Open","High","Low","Vol.","Change %"
"09/21/2021","11.24","11.80","11.88","11.23","1.17M","-3.44%"
"09/20/2021","11.64","12.00","12.29","11.29","1.73M","-9.77%"
"09/17/2021","12.90","12.61","13.06","12.40","1.08M","1.90%"
"09/16/2021","12.66","12.55","12.80","12.39","581.03K","-0.39%"
"09/15/2021","12.71","12.50","12.91","12.35","748.57K","3.00%"
"09/14/2021","12.34","12.99","13.20","12.27","733.21K","-4.34%"
"09/13/2021","12.90","12.85","13.20","12.38","969.54K","0.39%"
"09/10/2021","12.85","13.44","13.49","12.77","804.31K","-4.74%"
"09/09/2021","13.49","13.01","13.69","12.81","906.69K","5.47%"
"09/08/2021","12.79","13.65","13.73","12.66","1.21M","-7.32%"
"09/07/2021","13.80","14.39","14.80","13.71","1.23M","-3.23%"
"09/03/2021","14.26","14.40","14.63","14.04","771.43K","-0.97%"
"09/02/2021","14.40","14.13","14.83","14.01","1.63M","4.73%"
"09/01/2021","13.75","13.84","14.16","13.58","1.38M","-0.36%"
"08/31/2021","13.80","13.62","13.98","13.33","846.53K","1.17%"
"08/30/2021","13.64","14.04","14.23","13.38","1.18M","-3.12%"
"08/27/2021","14.08","13.11","14.30","12.95","1.28M","7.73%"
"08/26/2021","13.07","13.24","13.45","12.92","824.12K","-0.98%"
"08/25/2021","13.20","13.40","13.72","13.01","1.12M","-2.08%"
"08/24/2021","13.48","12.65","13.70","12.43","2.45M","6.81%"
"08/23/2021","12.62","11.08","12.92","10.89","4.66M","16.96%"
"08/20/2021","10.79","11.02","11.14","10.63","2.61M","0.65%"
"08/19/2021","10.72","11.36","12.11","10.58","3.42M","-10.14%"
"08/18/2021","11.93","11.35","12.32","11.17","2.28M","2.40%"
"08/17/2021","11.65","10.97","11.97","10.40","8.50M","-15.15%"
"08/16/2021","13.73","13.88","13.98","13.34","1.44M","-1.36%"
"08/13/2021","13.92","14.70","14.97","13.77","1.33M","-4.26%"
"08/12/2021","14.54","14.75","14.77","14.04","1.03M","-2.22%"
"08/11/2021","14.87","15.38","15.46","14.51","1.17M","-2.49%"
"08/10/2021","15.25","15.58","15.93","14.64","1.76M","-0.78%"
"08/09/2021","15.37","14.33","15.71","14.06","3.02M","12.35%"
"08/06/2021","13.68","13.25","13.94","12.95","1.21M","3.09%"
"08/05/2021","13.27","13.01","13.65","12.58","1.44M","1.07%"
"08/04/2021","13.13","13.03","13.68","13.00","993.45K","-0.76%"
"08/03/2021","13.23","13.84","13.84","12.88","1.25M","-2.29%"
"08/02/2021","13.54","13.72","14.15","13.36","826.55K","0.30%"
"07/30/2021","13.50","13.37","13.88","13.26","722.31K","-1.32%"
"07/29/2021","13.68","14.05","14.18","13.65","733.29K","-2.56%"
"07/28/2021","14.04","13.70","14.25","13.41","1.02M","4.46%"
"07/27/2021","13.44","14.00","14.03","12.90","1.59M","-6.15%"
"07/26/2021","14.32","14.46","15.04","13.92","2.11M","6.23%"
"07/23/2021","13.48","14.23","14.36","13.34","992.58K","-5.34%"
"07/22/2021","14.24","14.53","14.62","13.77","781.87K","-1.79%"
"07/21/2021","14.50","14.06","14.94","13.91","1.73M","7.01%"
"07/20/2021","13.55","13.08","13.88","12.40","1.34M","5.04%"
"07/19/2021","12.90","13.21","13.35","12.74","1.54M","-6.18%"
"07/16/2021","13.75","13.97","14.38","13.67","834.59K","-1.29%"
"07/15/2021","13.93","14.00","14.34","13.34","1.29M","-0.85%"
"07/14/2021","14.05","14.90","14.99","14.00","1.33M","-5.00%"
"07/13/2021","14.79","15.20","15.26","14.76","1.09M","-4.58%"
"07/12/2021","15.50","15.71","15.79","14.87","1.13M","-1.40%"
