"Date","Price","Open","High","Low","Vol.","Change %"
"09/12/2023","4.400","4.410","4.850","4.305","1.30M","5.26%"
"09/11/2023","4.180","4.780","4.800","4.150","1.17M","-10.49%"
"09/08/2023","4.670","4.550","4.710","4.360","785.74K","4.24%"
"09/07/2023","4.480","4.420","4.560","4.260","957.73K","-0.22%"
"09/06/2023","4.490","4.410","4.740","4.410","1.28M","1.81%"
"09/05/2023","4.410","4.500","4.501","4.260","847.09K","-3.08%"
"09/01/2023","4.550","4.900","4.918","4.490","1.11M","-6.38%"
"08/31/2023","4.860","5.280","5.400","4.830","1.43M","-8.65%"
"08/30/2023","5.320","5.250","5.400","5.020","1.45M","1.53%"
"08/29/2023","5.240","4.460","5.380","4.420","3.01M","21.58%"
"08/28/2023","4.310","4.200","4.420","4.200","699.26K","3.11%"
"08/25/2023","4.180","4.350","4.560","4.070","1.11M","-2.79%"
"08/24/2023","4.300","4.580","4.670","4.252","1.11M","-3.59%"
"08/23/2023","4.460","4.230","4.500","4.070","1.03M","6.70%"
"08/22/2023","4.180","4.380","4.380","4.110","702.58K","-1.88%"
"08/21/2023","4.260","4.480","4.480","4.230","1.24M","-3.40%"
"08/18/2023","4.410","4.370","4.530","4.220","1.21M","-5.16%"
"08/17/2023","4.650","4.800","4.840","4.570","1.21M","-4.52%"
"08/16/2023","4.870","4.990","5.040","4.790","1.58M","-3.75%"
"08/15/2023","5.060","5.180","5.330","4.950","1.21M","-1.75%"
"08/14/2023","5.150","5.600","5.629","5.030","2.09M","-9.01%"
"08/11/2023","5.660","5.410","5.800","5.250","2.05M","2.91%"
"08/10/2023","5.500","5.590","5.930","5.470","1.61M","0.00%"
"08/09/2023","5.500","5.950","5.950","5.470","1.04M","-5.01%"
"08/08/2023","5.790","5.500","5.980","5.440","1.44M","7.62%"
"08/07/2023","5.380","5.520","5.533","5.110","1.38M","-3.24%"
"08/04/2023","5.560","5.740","5.790","5.500","798.16K","-2.97%"
"08/03/2023","5.730","5.990","6.070","5.695","1.09M","-5.91%"
"08/02/2023","6.090","6.160","6.319","5.900","1.65M","-2.40%"
"08/01/2023","6.240","6.440","6.530","6.030","1.12M","-6.31%"
"07/31/2023","6.660","6.630","6.950","6.400","1.02M","2.15%"
"07/28/2023","6.520","6.500","6.600","6.270","1.28M","4.15%"
"07/27/2023","6.260","6.970","7.099","6.150","785.12K","-7.40%"
"07/26/2023","6.760","6.550","6.900","6.471","508.34K","2.58%"
"07/25/2023","6.590","6.690","6.980","6.490","645.82K","-1.49%"
"07/24/2023","6.690","6.470","6.855","6.310","1.10M","-1.04%"
"07/21/2023","6.760","7.000","7.140","6.510","1.04M","0.30%"
"07/20/2023","6.740","7.369","7.800","6.680","2.22M","-10.13%"
"07/19/2023","7.500","6.790","8.060","6.750","2.45M","11.61%"
"07/18/2023","6.720","6.890","7.040","6.490","1.30M","-4.41%"
"07/17/2023","7.030","7.180","7.647","6.810","1.11M","-1.54%"
"07/14/2023","7.140","7.750","7.840","6.950","1.41M","-7.87%"
"07/13/2023","7.750","6.960","8.050","6.890","2.09M","11.35%"
"07/12/2023","6.960","6.990","7.190","6.680","1.77M","3.11%"
"07/11/2023","6.750","7.260","7.260","6.650","1.45M","-4.26%"
"07/10/2023","7.050","6.600","7.190","6.120","2.99M","5.70%"
"07/07/2023","6.670","5.810","7.080","5.810","3.49M","9.52%"
"07/06/2023","6.090","5.890","6.200","5.550","1.70M","3.92%"
"07/05/2023","5.860","5.470","6.130","5.350","2.18M","3.53%"
"07/03/2023","5.660","4.750","5.750","4.730","2.25M","21.46%"
"06/30/2023","4.660","4.960","5.000","4.390","2.24M","-2.10%"
"06/29/2023","4.760","4.490","4.765","4.460","1.23M","8.68%"
"06/28/2023","4.380","4.400","4.550","4.230","976.48K","-2.23%"
"06/27/2023","4.480","4.280","4.573","4.130","1.63M","6.67%"
"06/26/2023","4.200","4.550","4.670","4.120","1.57M","-8.70%"
"06/23/2023","4.600","4.650","4.900","4.500","2.17M","0.66%"
"06/22/2023","4.570","4.080","4.650","4.010","2.33M","12.01%"
"06/21/2023","4.080","4.300","4.420","4.010","3.39M","-1.45%"
"06/20/2023","4.140","3.530","4.210","3.430","2.60M","21.05%"
"06/16/2023","3.420","3.300","3.545","3.250","1.12M","3.64%"
"06/15/2023","3.300","3.320","3.340","3.100","1.76M","-5.17%"
"06/14/2023","3.480","3.570","3.638","3.440","561.51K","-2.79%"
"06/13/2023","3.580","3.750","3.810","3.310","2.19M","-4.28%"
"06/12/2023","3.740","3.550","3.740","3.419","564.21K","2.75%"
"06/09/2023","3.640","3.580","3.650","3.440","632.77K","1.96%"
"06/08/2023","3.570","3.370","3.660","3.346","802.47K","5.00%"
"06/07/2023","3.400","3.420","3.500","3.230","1.05M","-0.58%"
"06/06/2023","3.420","3.080","3.430","2.850","1.06M","8.23%"
"06/05/2023","3.160","3.490","3.516","3.119","919.45K","-9.71%"
"06/02/2023","3.500","3.580","3.648","3.410","746.19K","-2.23%"
"06/01/2023","3.580","3.580","3.650","3.460","418.74K","0.28%"
"05/31/2023","3.570","3.560","3.600","3.420","559.49K","-3.25%"
"05/30/2023","3.690","3.600","3.850","3.580","647.91K","6.34%"
"05/26/2023","3.470","3.500","3.670","3.450","537.41K","-0.57%"
"05/25/2023","3.490","3.660","3.720","3.391","579.87K","-6.18%"
"05/24/2023","3.720","3.670","3.750","3.480","890.70K","-1.06%"
"05/23/2023","3.760","4.070","4.290","3.720","1.05M","-6.93%"
"05/22/2023","4.040","3.930","4.040","3.800","603.54K","2.28%"
"05/19/2023","3.950","3.950","4.000","3.812","488.35K","0.51%"
"05/18/2023","3.930","3.900","4.170","3.850","855.11K","-1.75%"
"05/17/2023","4.000","3.800","4.120","3.800","974.28K","2.04%"
"05/16/2023","3.920","3.870","3.950","3.812","454.91K","-1.01%"
"05/15/2023","3.960","3.730","3.970","3.570","782.18K","7.32%"
"05/12/2023","3.690","3.650","3.799","3.440","919.88K","6.03%"
"05/11/2023","3.480","3.800","3.860","3.450","930.18K","-10.77%"
"05/10/2023","3.900","3.890","4.200","3.720","862.25K","2.63%"
"05/09/2023","3.800","3.370","3.890","3.340","708.99K","15.85%"
"05/08/2023","3.280","3.680","3.750","3.260","905.56K","-12.06%"
"05/05/2023","3.730","3.740","3.750","3.220","1.64M","4.48%"
"05/04/2023","3.570","3.640","3.750","3.550","419.87K","-1.92%"
"05/03/2023","3.640","3.710","3.810","3.520","885.01K","-6.67%"
"05/02/2023","3.900","3.640","3.950","3.450","878.34K","6.27%"
"05/01/2023","3.670","4.030","4.034","3.630","585.96K","-8.25%"
"04/28/2023","4.000","4.170","4.190","3.950","635.08K","-5.44%"
"04/27/2023","4.230","4.300","4.300","3.930","824.98K","0.00%"
"04/26/2023","4.230","4.230","4.549","4.063","1.29M","6.28%"
"04/25/2023","3.980","4.120","4.240","3.900","592.40K","-2.69%"
"04/24/2023","4.090","4.000","4.180","3.930","381.27K","3.02%"
"04/21/2023","3.970","4.005","4.265","3.910","867.83K","-0.25%"
"04/20/2023","3.980","4.150","4.360","3.970","1.40M","-7.44%"
"04/19/2023","4.300","4.440","4.450","4.100","862.37K","-7.13%"
"04/18/2023","4.630","4.710","4.830","4.500","1.31M","7.18%"
"04/17/2023","4.320","4.220","4.400","3.800","1.08M","-4.42%"
"04/14/2023","4.520","4.520","5.070","4.321","2.50M","7.62%"
"04/13/2023","4.200","3.700","4.340","3.660","1.48M","15.07%"
"04/12/2023","3.650","3.980","4.010","3.550","793.77K","-6.41%"
"04/11/2023","3.900","3.500","4.060","3.420","2.50M","16.42%"
"04/10/2023","3.350","2.940","3.360","2.861","609.80K","12.04%"
"04/06/2023","2.990","2.910","3.055","2.700","476.65K","7.17%"
"04/05/2023","2.790","2.920","2.950","2.730","453.69K","-4.12%"
"04/04/2023","2.910","3.040","3.080","2.790","515.63K","-2.35%"
"04/03/2023","2.980","3.070","3.118","2.870","297.76K","-2.61%"
"03/31/2023","3.060","2.960","3.150","2.951","534.80K","2.68%"
"03/30/2023","2.980","3.050","3.130","2.900","249.38K","-0.67%"
"03/29/2023","3.000","2.810","3.020","2.810","340.86K","8.30%"
"03/28/2023","2.770","2.720","2.810","2.610","254.47K","1.84%"
"03/27/2023","2.720","2.960","3.070","2.690","375.56K","-7.17%"
"03/24/2023","2.930","3.200","3.280","2.881","578.55K","-8.44%"
"03/23/2023","3.200","3.010","3.310","3.010","632.74K","8.84%"
"03/22/2023","2.940","3.330","3.500","2.860","1.16M","-11.45%"
"03/21/2023","3.320","3.070","3.360","2.970","894.13K","9.93%"
"03/20/2023","3.020","3.210","3.210","2.840","717.35K","1.34%"
"03/17/2023","2.980","3.200","3.250","2.920","1.56M","0.00%"
"03/16/2023","2.980","2.680","3.030","2.680","547.59K","9.56%"
"03/15/2023","2.720","2.650","2.770","2.550","379.86K","1.49%"
"03/14/2023","2.680","2.800","2.990","2.560","1.56M","1.52%"
"03/13/2023","2.640","2.680","3.250","2.500","2.72M","2.72%"
"03/10/2023","2.570","2.340","2.590","2.210","464.69K","7.53%"
"03/09/2023","2.390","2.560","2.640","2.375","522.10K","-5.91%"
"03/08/2023","2.540","2.710","2.710","2.480","650.61K","-7.64%"
"03/07/2023","2.750","2.700","2.910","2.610","701.94K","4.17%"
"03/06/2023","2.640","2.610","2.820","2.500","646.75K","0.96%"
"03/03/2023","2.615","2.490","2.740","2.490","528.75K","4.60%"
"03/02/2023","2.500","2.670","2.742","2.470","508.48K","-8.76%"
"03/01/2023","2.740","2.800","2.989","2.590","753.06K","-1.08%"
"02/28/2023","2.770","2.710","3.150","2.580","1.27M","1.09%"
"02/27/2023","2.740","2.920","3.060","2.670","410.43K","-2.84%"
"02/24/2023","2.820","2.900","3.059","2.700","553.70K","-6.31%"
"02/23/2023","3.010","3.200","3.200","2.930","508.15K","-7.38%"
"02/22/2023","3.250","3.310","3.350","3.020","568.63K","-1.81%"
"02/21/2023","3.310","3.530","3.890","3.310","526.67K","-11.73%"
"02/17/2023","3.750","4.060","4.270","3.720","1.38M","-9.64%"
"02/16/2023","4.150","3.670","5.290","3.630","6.51M","-2.92%"
"02/15/2023","4.275","2.510","4.400","2.500","6.32M","66.99%"
"02/14/2023","2.560","2.120","3.040","2.072","8.10M","20.19%"
"02/13/2023","2.130","1.846","2.210","1.800","695.85K","21.02%"
