"Date","Price","Open","High","Low","Vol.","Change %"
"02/25/2022","23.07","23.39","23.73","22.01","12.12M","0.48%"
"02/24/2022","22.96","19.56","23.02","19.51","16.63M","9.13%"
"02/23/2022","21.04","23.41","23.90","20.94","11.57M","-6.61%"
"02/22/2022","22.53","22.90","24.09","22.01","12.00M","-5.69%"
"02/18/2022","23.89","25.62","25.76","23.83","10.79M","-7.12%"
"02/17/2022","25.72","27.14","27.88","25.50","10.75M","-9.44%"
"02/16/2022","28.40","27.57","28.93","27.11","10.61M","-0.80%"
"02/15/2022","28.63","27.55","28.93","27.44","15.78M","12.05%"
"02/14/2022","25.55","26.85","27.90","25.27","12.77M","-5.12%"
"02/11/2022","26.93","28.77","29.74","26.45","15.40M","-6.56%"
"02/10/2022","28.82","27.88","31.44","27.66","20.08M","-0.59%"
"02/09/2022","28.99","26.80","29.04","26.35","14.94M","10.10%"
"02/08/2022","26.33","25.00","26.40","24.62","12.74M","2.95%"
"02/07/2022","25.58","25.00","26.54","24.97","22.86M","8.78%"
"02/04/2022","23.51","22.11","23.84","21.08","19.89M","10.84%"
"02/03/2022","21.21","21.98","22.65","21.01","8.84M","-7.86%"
"02/02/2022","23.02","24.45","24.75","22.41","11.07M","-8.03%"
"02/01/2022","25.03","24.09","25.22","23.19","13.90M","6.33%"
"01/31/2022","23.54","22.06","23.60","21.28","12.13M","7.15%"
"01/28/2022","21.97","20.57","22.00","19.43","13.90M","11.02%"
"01/27/2022","19.79","21.50","21.92","19.60","12.60M","-7.78%"
"01/26/2022","21.46","24.00","24.22","20.95","17.84M","-3.25%"
"01/25/2022","22.18","22.57","23.43","21.43","14.06M","-3.14%"
"01/24/2022","22.90","19.82","23.02","19.43","22.18M","3.83%"
"01/21/2022","22.06","23.00","24.31","21.92","17.54M","-11.18%"
"01/20/2022","24.83","25.38","27.34","24.74","12.53M","-0.08%"
"01/19/2022","24.85","26.35","27.02","24.78","9.45M","-4.68%"
"01/18/2022","26.07","27.58","28.09","25.95","9.26M","-8.81%"
